text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count
"""It's a great misfortune to have feeling""",2018-01-16 15:03:56,,en,,,0,3,"I think, therefore,  I exist.",,948252674566303752,2018-01-02 18:00:30,False,False,,0,0,False,,1,True,Literary Circles,en,CirclesLiterary,False,F5F8FA,http://pbs.twimg.com/profile_images/948254791582535681/5yjXp3cI_normal.jpg,,953281673210277889,0,False,Twitter for Android,False,0
"@benwurgaft I got much less of a response this time, but last time it was an interesting archive: https://t.co/QpUcoIMsSL",2018-01-16 15:03:56,,en,,,23411,114233,"A packaged bundle of content, services, and a polar vortex of meat blood full of bees. Writer and editor at Popula dot com.",zunguzungu@gmail.com,47951511,2009-06-17 12:59:43,False,False,http://aaronbady.com,663,14350,False,12600,3528,False,Aaron Bady,en,zunguzungu,False,C0DEED,http://pbs.twimg.com/profile_images/735932222637637632/4R2gKBBA_normal.jpg,Tehran,953281672937721857,0,False,TweetDeck,False,0
@NatureTTL Cracking view of male sparrowhawk diving through hedge and catching a redpoll. Landed briefly on snow ju… https://t.co/tOjlcY1S1I,2018-01-16 15:03:57,,en,,,3509,3344,"Nature/Conservation photographer, videographer and guide. Director of Wild Media Foundation. Working on SCOTLAND: The Big Picture","Cairngorms, Scotland",22941858,2009-03-05 16:45:22,False,False,http://www.markhamblin.com,85,3473,False,0,566,False,Mark Hamblin,en,markhamblin,False,CCCCCC,http://pbs.twimg.com/profile_images/668774373684289536/Bt4uft1B_normal.jpg,Edinburgh,953281677249347584,0,False,Twitter for iPhone,False,0
"Found a Transponder Snail!
Exclusive shots of Skypiea's ""Kami,"" Eneru!
https://t.co/ffRUK5JPJx #TreCru https://t.co/TvkYjBVEM6",2018-01-16 15:03:57,,en,,,15,6085,,,619502758,2012-06-26 23:15:33,False,False,,0,2,False,,8,True,AbdullahDemir,de,abdullah0580,False,C0DEED,http://pbs.twimg.com/profile_images/2344294024/476XeRm9_normal,,953281676775444481,0,False,ONE PIECE TREASURE CRUISE,False,0
"crush mi rekl, ze jsem roztomila, nejvic moje tvare.
MOJE NEJVETSI INSECURITY A PROSTE AAAAAA",2018-01-16 15:03:57,,cs,,,9401,506,send help and strawberries,,3342590541,2015-06-23 12:43:10,False,False,https://Instagram.com/herynkovaa,0,94,False,3600,224,False,ell,cs,elljetop,True,000000,http://pbs.twimg.com/profile_images/945794081648791552/98XsCdmT_normal.jpg,Prague,953281677429821440,0,False,Twitter for iPhone,False,0
Every setting we work with has a story to tell. What will your chatta story be? #Chatta #EYFS #EYtalking… https://t.co/nYammE23QI,2018-01-16 15:03:56,,en,,,717,1489,"Chatta helps children to become better communicators, readers, writers and thinkers.","England, United Kingdom",3832647617,2015-10-01 10:27:45,False,False,http://www.chattalearning.com,27,602,False,-28800,620,False,Chatta,en,hellochatta,False,C0DEED,http://pbs.twimg.com/profile_images/649533139665207296/-JGSpIzX_normal.jpg,Pacific Time (US & Canada),953281673411616768,0,False,Twitter Web Client,False,0
Although fantasies may still trickle out of your imagination a... More for Aries https://t.co/y5mXC71P4f,2018-01-16 15:03:57,,en,,,15565,14178,seventeen,"Newquay, England",100022597,2009-12-28 19:04:58,False,False,,4,926,False,3600,718,False,nai,en,anaiya_atkinson,True,10E6C9,http://pbs.twimg.com/profile_images/953034084082769922/8ocrX6Yf_normal.jpg,Amsterdam,953281677656080386,0,False,Twittascope,False,0
You might feel as if you have painted yourself into a corner a... More for Taurus https://t.co/8YZ9cbtwoh,2018-01-16 15:03:58,,en,,,4096,14040,"Call me hopeless, but not Romantic
|
Pluviophile",,629233868,2012-07-07 11:09:37,False,False,,0,328,False,28800,131,False,Alison,en,GavSab_,True,FF6699,http://pbs.twimg.com/profile_images/952044441463762945/92yhyJv6_normal.jpg,Taipei,953281681598824449,0,False,Twittascope,False,0
"The Dow has reached a record high thanks to Obama's policies. Trump's only ""achievement"" has been to free up Wall S… https://t.co/LosLqj1T0N",2018-01-16 15:03:58,,en,,,1417,22090,"Communicator, Editor. Work appears in Medium, HuffPo, NPR, Forbes, The Street. Prev Comms @SAP. Fulbright @columbiajourn. Speaker @WebSummit.","Toronto, Ontario",29187734,2009-04-06 12:10:57,True,False,,276,5560,False,-18000,589,False,Anirvan Ghosh,en,anirvanghosh,True,1A1B1F,http://pbs.twimg.com/profile_images/662287727317004288/y1EaYLyx_normal.jpg,Eastern Time (US & Canada),953281681284243456,0,False,Twitter for iPhone,False,0
Just posted a photo https://t.co/AXcL4lTr9M,2018-01-16 15:03:58,,en,,,259,6186,Be your everything.,Kuwait,266711338,2011-03-15 17:39:52,False,False,http://Facebook.com/Master7ooda,0,149,False,7200,72,True,Mahmoud Ali,en,MahmoudAli105,True,C0DEED,http://pbs.twimg.com/profile_images/941154820286767104/HKPAx-va_normal.jpg,Cairo,953281681405960192,0,False,Instagram,False,0
Enter for a chance to win a $475 Cuddle-Up Gift Card Prize Pack &amp; more #TeaProudly gift card prizes! #Sweepstakes R… https://t.co/PRJ4vhFimX,2018-01-16 15:03:58,,en,,,51581,55326,"Mom First. love painting, traveling, reading and tweeting for sweeps. shuttling NJ - NY",United States,19035124,2009-01-15 19:36:06,False,False,,125,1236,False,-18000,2149,False,Monica,en,monica_shah,True,EDECE9,http://pbs.twimg.com/profile_images/950502298534404096/bXbpF8nV_normal.jpg,Eastern Time (US & Canada),953281681254883328,0,False,Gleam Competition App,False,0
@300Ft2Glory @Sebringlxi5Hess @Eastside_Brody @LouRaguse Kinda hard to have a New Orleans without the city and the… https://t.co/YX3FuKvgrR,2018-01-16 15:03:59,,en,,,9785,3962,"Voice Actor, Writer, Bass Singer, and lover of sports!",,41275551,2009-05-20 02:26:49,False,False,,1,76,False,-21600,371,False,Battleship Ernest,en,Eman5805,True,022330,http://pbs.twimg.com/profile_images/378800000118581058/94e098067e35068be94ba9a9be3d473d_normal.jpeg,Central Time (US & Canada),953281685629661189,0,False,Twitter Web Client,False,0
"@RibblesdaleC if you have not seen it, Nigh Train to Lisbon is on BBCIplayer.  Well worth a watch.",2018-01-16 15:03:59,,en,"Place(_api=None, id='2183f9157f04e369', url='https://api.twitter.com/1.1/geo/id/2183f9157f04e369.json', place_type='city', name='Sintra', full_name='Sintra, Portugal', country_code='PT', country='Portugal', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[-9.50049, 38.738578], [-9.50049, 38.93253], [-9.220689, 38.93253], [-9.220689, 38.738578]]]), attributes={})",,47389,37022,,Portugal,440001669,2011-12-18 13:02:48,False,False,http://www.fromavontoapple.blogspot.com,194,716,False,0,378,True,Sally Pethybridge,en,SallyRose49,True,C0DEED,http://pbs.twimg.com/profile_images/881067460581105664/6NJNFqwk_normal.jpg,Lisbon,953281685847756800,0,False,Twitter Web Client,False,0
But try acknowledging you are in a soft but more Ilyitch tho https://t.co/KL3YEhK98f https://t.co/r7ve1MsgvY,2018-01-16 15:03:59,,en,,,0,497,,,3346507540,2015-06-26 11:54:35,False,False,,0,1,False,0,0,True,Dev Team,en,veldevteam,False,C0DEED,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,London,953281685310799872,0,False,Darius Engage - Development,False,0
